degree	coefficient	variables
3	-4	x_1_2,x_1_4,x_3_4
3	-2	x_1_2,x_1_4,x_4_1
3	-4	x_1_2,x_1_4,x_4_2
3	-2	x_1_2,x_1_4,x_4_3
3	-4	x_1_2,x_1_4,x_4_4
3	-2	x_1_2,x_1_4,x_5_1
3	-4	x_1_2,x_1_4,x_5_2
3	-2	x_1_2,x_1_4,x_5_3
3	-4	x_1_2,x_1_4,x_5_4
3	-10	x_1_2,x_2_0,x_2_1
3	-24	x_1_2,x_2_1,x_2_2
3	-12	x_1_2,x_2_1,x_2_3
3	-12	x_1_2,x_2_1,x_2_4
3	-4	x_1_2,x_2_2,x_2_3
3	-4	x_1_2,x_2_2,x_2_4
3	-2	x_1_2,x_2_3,x_2_4
3	-4	x_1_2,x_3_1,x_3_2
3	-2	x_1_2,x_3_1,x_3_3
3	-2	x_1_2,x_3_1,x_3_4
3	-4	x_1_2,x_3_2,x_3_3
3	-4	x_1_2,x_3_2,x_3_4
3	-2	x_1_2,x_3_3,x_3_4
3	-4	x_1_2,x_4_1,x_4_2
3	-2	x_1_2,x_4_1,x_4_3
3	-2	x_1_2,x_4_1,x_4_4
3	-4	x_1_2,x_4_2,x_4_3
3	-4	x_1_2,x_4_2,x_4_4
3	-2	x_1_2,x_4_3,x_4_4
3	-4	x_1_2,x_5_1,x_5_2
3	-2	x_1_2,x_5_1,x_5_3
3	-2	x_1_2,x_5_1,x_5_4
3	-4	x_1_2,x_5_2,x_5_3
3	-4	x_1_2,x_5_2,x_5_4
3	-2	x_1_2,x_5_3,x_5_4
3	-12	x_1_3,x_1_4,x_2_1
3	-2	x_1_3,x_1_4,x_2_2
3	-4	x_1_3,x_1_4,x_2_3
3	-4	x_1_3,x_1_4,x_2_4
3	-2	x_1_3,x_1_4,x_3_1
3	-2	x_1_3,x_1_4,x_3_2
3	-4	x_1_3,x_1_4,x_3_3
3	-4	x_1_3,x_1_4,x_3_4
3	-2	x_1_3,x_1_4,x_4_1
3	-2	x_1_3,x_1_4,x_4_2
3	-4	x_1_3,x_1_4,x_4_3
3	-4	x_1_3,x_1_4,x_4_4
3	-2	x_1_3,x_1_4,x_5_1
3	-2	x_1_3,x_1_4,x_5_2
3	-4	x_1_3,x_1_4,x_5_3
3	-4	x_1_3,x_1_4,x_5_4
3	-10	x_1_3,x_2_0,x_2_1
3	-12	x_1_3,x_2_1,x_2_2
3	-24	x_1_3,x_2_1,x_2_3
3	-12	x_1_3,x_2_1,x_2_4
3	-4	x_1_3,x_2_2,x_2_3
3	-2	x_1_3,x_2_2,x_2_4
3	-4	x_1_3,x_2_3,x_2_4
3	-2	x_1_3,x_3_1,x_3_2
3	-4	x_1_3,x_3_1,x_3_3
3	-2	x_1_3,x_3_1,x_3_4
3	-4	x_1_3,x_3_2,x_3_3
3	-2	x_1_3,x_3_2,x_3_4
3	-4	x_1_3,x_3_3,x_3_4
3	-2	x_1_3,x_4_1,x_4_2
3	-4	x_1_3,x_4_1,x_4_3
3	-2	x_1_3,x_4_1,x_4_4
3	-4	x_1_3,x_4_2,x_4_3
3	-2	x_1_3,x_4_2,x_4_4
3	-4	x_1_3,x_4_3,x_4_4
3	-2	x_1_3,x_5_1,x_5_2
3	-4	x_1_3,x_5_1,x_5_3
3	-2	x_1_3,x_5_1,x_5_4
3	-4	x_1_3,x_5_2,x_5_3
3	-2	x_1_3,x_5_2,x_5_4
3	-4	x_1_3,x_5_3,x_5_4
3	-10	x_1_4,x_2_0,x_2_1
3	-12	x_1_4,x_2_1,x_2_2
3	-12	x_1_4,x_2_1,x_2_3
3	-24	x_1_4,x_2_1,x_2_4
3	-2	x_1_4,x_2_2,x_2_3
3	-4	x_1_4,x_2_2,x_2_4
3	-4	x_1_4,x_2_3,x_2_4
3	-2	x_1_4,x_3_1,x_3_2
3	-2	x_1_4,x_3_1,x_3_3
3	-4	x_1_4,x_3_1,x_3_4
3	-2	x_1_4,x_3_2,x_3_3
3	-4	x_1_4,x_3_2,x_3_4
3	-4	x_1_4,x_3_3,x_3_4
3	-2	x_1_4,x_4_1,x_4_2
3	-2	x_1_4,x_4_1,x_4_3
3	-4	x_1_4,x_4_1,x_4_4
3	-2	x_1_4,x_4_2,x_4_3
3	-4	x_1_4,x_4_2,x_4_4
3	-4	x_1_4,x_4_3,x_4_4
3	-2	x_1_4,x_5_1,x_5_2
3	-2	x_1_4,x_5_1,x_5_3
3	-4	x_1_4,x_5_1,x_5_4
3	-2	x_1_4,x_5_2,x_5_3
3	-4	x_1_4,x_5_2,x_5_4
3	-4	x_1_4,x_5_3,x_5_4
3	-10	x_2_0,x_2_1,x_2_2
3	-10	x_2_0,x_2_1,x_2_3
3	-10	x_2_0,x_2_1,x_2_4
3	-10	x_2_0,x_2_1,x_3_0
3	-10	x_2_0,x_2_1,x_3_1
3	10	x_2_0,x_2_1,x_3_2
3	10	x_2_0,x_2_1,x_3_3
3	10	x_2_0,x_2_1,x_3_4
3	-10	x_2_0,x_2_2,x_3_1
3	-10	x_2_0,x_2_3,x_3_1
3	-10	x_2_0,x_2_4,x_3_1
3	-10	x_2_0,x_3_0,x_3_1
3	-10	x_2_0,x_3_1,x_3_2
3	-10	x_2_0,x_3_1,x_3_3
3	-10	x_2_0,x_3_1,x_3_4
3	-17.599999999999998	x_2_1,x_2_2,x_2_3
3	-17.599999999999994	x_2_1,x_2_2,x_2_4
3	-14	x_2_1,x_2_2,x_3_1
3	6	x_2_1,x_2_2,x_3_2
3	-2	x_2_1,x_2_2,x_3_3
3	8	x_2_1,x_2_2,x_3_4
3	-4	x_2_1,x_2_2,x_4_1
3	-4	x_2_1,x_2_2,x_4_2
3	-2	x_2_1,x_2_2,x_4_3
3	-2	x_2_1,x_2_2,x_4_4
3	-4	x_2_1,x_2_2,x_5_1
3	-4	x_2_1,x_2_2,x_5_2
3	-2	x_2_1,x_2_2,x_5_3
3	-2	x_2_1,x_2_2,x_5_4
3	-17.599999999999994	x_2_1,x_2_3,x_2_4
3	-14	x_2_1,x_2_3,x_3_1
3	8	x_2_1,x_2_3,x_3_2
3	6	x_2_1,x_2_3,x_3_3
3	8	x_2_1,x_2_3,x_3_4
3	-4	x_2_1,x_2_3,x_4_1
3	-2	x_2_1,x_2_3,x_4_2
3	-4	x_2_1,x_2_3,x_4_3
3	-2	x_2_1,x_2_3,x_4_4
3	-4	x_2_1,x_2_3,x_5_1
3	-2	x_2_1,x_2_3,x_5_2
3	-4	x_2_1,x_2_3,x_5_3
3	-2	x_2_1,x_2_3,x_5_4
3	-14	x_2_1,x_2_4,x_3_1
3	8	x_2_1,x_2_4,x_3_2
3	8	x_2_1,x_2_4,x_3_3
3	6	x_2_1,x_2_4,x_3_4
3	-4	x_2_1,x_2_4,x_4_1
3	-2	x_2_1,x_2_4,x_4_2
3	-2	x_2_1,x_2_4,x_4_3
3	-4	x_2_1,x_2_4,x_4_4
3	-4	x_2_1,x_2_4,x_5_1
3	-2	x_2_1,x_2_4,x_5_2
3	-2	x_2_1,x_2_4,x_5_3
3	-4	x_2_1,x_2_4,x_5_4
3	-10	x_2_1,x_3_0,x_3_1
3	10	x_2_1,x_3_0,x_3_2
3	10	x_2_1,x_3_0,x_3_3
3	10	x_2_1,x_3_0,x_3_4
3	-14	x_2_1,x_3_1,x_3_2
3	-14	x_2_1,x_3_1,x_3_3
3	-14	x_2_1,x_3_1,x_3_4
3	8	x_2_1,x_3_2,x_3_3
3	18	x_2_1,x_3_2,x_3_4
3	18	x_2_1,x_3_3,x_3_4
3	-4	x_2_1,x_4_1,x_4_2
3	-4	x_2_1,x_4_1,x_4_3
3	-4	x_2_1,x_4_1,x_4_4
3	-2	x_2_1,x_4_2,x_4_3
3	-2	x_2_1,x_4_2,x_4_4
3	-2	x_2_1,x_4_3,x_4_4
3	-4	x_2_1,x_5_1,x_5_2
3	-4	x_2_1,x_5_1,x_5_3
3	-4	x_2_1,x_5_1,x_5_4
3	-2	x_2_1,x_5_2,x_5_3
3	-2	x_2_1,x_5_2,x_5_4
3	-2	x_2_1,x_5_3,x_5_4
3	-107.5	x_2_2,x_2_3,x_2_4
3	-12	x_2_2,x_2_3,x_3_1
3	-4	x_2_2,x_2_3,x_3_2
3	-4	x_2_2,x_2_3,x_3_3
3	-2	x_2_2,x_2_3,x_3_4
3	-2	x_2_2,x_2_3,x_4_1
3	-4	x_2_2,x_2_3,x_4_2
3	-4	x_2_2,x_2_3,x_4_3
3	-2	x_2_2,x_2_3,x_4_4
3	-2	x_2_2,x_2_3,x_5_1
3	-4	x_2_2,x_2_3,x_5_2
3	-4	x_2_2,x_2_3,x_5_3
3	-2	x_2_2,x_2_3,x_5_4
3	-12	x_2_2,x_2_4,x_3_1
3	-4	x_2_2,x_2_4,x_3_2
3	-2	x_2_2,x_2_4,x_3_3
3	-4	x_2_2,x_2_4,x_3_4
3	-2	x_2_2,x_2_4,x_4_1
3	-4	x_2_2,x_2_4,x_4_2
3	-2	x_2_2,x_2_4,x_4_3
3	-4	x_2_2,x_2_4,x_4_4
3	-2	x_2_2,x_2_4,x_5_1
3	-4	x_2_2,x_2_4,x_5_2
3	-2	x_2_2,x_2_4,x_5_3
3	-4	x_2_2,x_2_4,x_5_4
3	-10	x_2_2,x_3_0,x_3_1
3	-24	x_2_2,x_3_1,x_3_2
3	-12	x_2_2,x_3_1,x_3_3
3	-12	x_2_2,x_3_1,x_3_4
3	-4	x_2_2,x_3_2,x_3_3
3	-4	x_2_2,x_3_2,x_3_4
3	-2	x_2_2,x_3_3,x_3_4
3	-4	x_2_2,x_4_1,x_4_2
3	-2	x_2_2,x_4_1,x_4_3
3	-2	x_2_2,x_4_1,x_4_4
3	-4	x_2_2,x_4_2,x_4_3
3	-4	x_2_2,x_4_2,x_4_4
3	-2	x_2_2,x_4_3,x_4_4
3	-4	x_2_2,x_5_1,x_5_2
3	-2	x_2_2,x_5_1,x_5_3
3	-2	x_2_2,x_5_1,x_5_4
3	-4	x_2_2,x_5_2,x_5_3
3	-4	x_2_2,x_5_2,x_5_4
3	-2	x_2_2,x_5_3,x_5_4
3	-12	x_2_3,x_2_4,x_3_1
3	-2	x_2_3,x_2_4,x_3_2
3	-4	x_2_3,x_2_4,x_3_3
3	-4	x_2_3,x_2_4,x_3_4
3	-2	x_2_3,x_2_4,x_4_1
3	-2	x_2_3,x_2_4,x_4_2
3	-4	x_2_3,x_2_4,x_4_3
3	-4	x_2_3,x_2_4,x_4_4
3	-2	x_2_3,x_2_4,x_5_1
3	-2	x_2_3,x_2_4,x_5_2
3	-4	x_2_3,x_2_4,x_5_3
3	-4	x_2_3,x_2_4,x_5_4
3	-10	x_2_3,x_3_0,x_3_1
3	-12	x_2_3,x_3_1,x_3_2
3	-24	x_2_3,x_3_1,x_3_3
3	-12	x_2_3,x_3_1,x_3_4
3	-4	x_2_3,x_3_2,x_3_3
3	-2	x_2_3,x_3_2,x_3_4
3	-4	x_2_3,x_3_3,x_3_4
3	-2	x_2_3,x_4_1,x_4_2
3	-4	x_2_3,x_4_1,x_4_3
3	-2	x_2_3,x_4_1,x_4_4
3	-4	x_2_3,x_4_2,x_4_3
3	-2	x_2_3,x_4_2,x_4_4
3	-4	x_2_3,x_4_3,x_4_4
3	-2	x_2_3,x_5_1,x_5_2
3	-4	x_2_3,x_5_1,x_5_3
3	-2	x_2_3,x_5_1,x_5_4
3	-4	x_2_3,x_5_2,x_5_3
3	-2	x_2_3,x_5_2,x_5_4
3	-4	x_2_3,x_5_3,x_5_4
3	-10	x_2_4,x_3_0,x_3_1
3	-12	x_2_4,x_3_1,x_3_2
3	-12	x_2_4,x_3_1,x_3_3
3	-24	x_2_4,x_3_1,x_3_4
3	-2	x_2_4,x_3_2,x_3_3
3	-4	x_2_4,x_3_2,x_3_4
3	-4	x_2_4,x_3_3,x_3_4
3	-2	x_2_4,x_4_1,x_4_2
3	-2	x_2_4,x_4_1,x_4_3
3	-4	x_2_4,x_4_1,x_4_4
3	-2	x_2_4,x_4_2,x_4_3
3	-4	x_2_4,x_4_2,x_4_4
3	-4	x_2_4,x_4_3,x_4_4
3	-2	x_2_4,x_5_1,x_5_2
3	-2	x_2_4,x_5_1,x_5_3
3	-4	x_2_4,x_5_1,x_5_4
3	-2	x_2_4,x_5_2,x_5_3
3	-4	x_2_4,x_5_2,x_5_4
3	-4	x_2_4,x_5_3,x_5_4
3	-10	x_3_0,x_3_1,x_3_2
3	-10	x_3_0,x_3_1,x_3_3
3	-10	x_3_0,x_3_1,x_3_4
3	-10	x_3_0,x_3_1,x_4_0
3	-10	x_3_0,x_3_1,x_4_1
3	10	x_3_0,x_3_1,x_4_2
3	10	x_3_0,x_3_1,x_4_3
3	10	x_3_0,x_3_1,x_4_4
3	-10	x_3_0,x_3_2,x_4_1
3	-10	x_3_0,x_3_3,x_4_1
3	-10	x_3_0,x_3_4,x_4_1
3	-10	x_3_0,x_4_0,x_4_1
3	-10	x_3_0,x_4_1,x_4_2
3	-10	x_3_0,x_4_1,x_4_3
3	-10	x_3_0,x_4_1,x_4_4
3	-17.599999999999998	x_3_1,x_3_2,x_3_3
3	-17.599999999999994	x_3_1,x_3_2,x_3_4
3	-14	x_3_1,x_3_2,x_4_1
3	6	x_3_1,x_3_2,x_4_2
3	-2	x_3_1,x_3_2,x_4_3
3	8	x_3_1,x_3_2,x_4_4
3	-4	x_3_1,x_3_2,x_5_1
3	-4	x_3_1,x_3_2,x_5_2
3	-2	x_3_1,x_3_2,x_5_3
3	-2	x_3_1,x_3_2,x_5_4
3	-17.599999999999994	x_3_1,x_3_3,x_3_4
3	-14	x_3_1,x_3_3,x_4_1
3	8	x_3_1,x_3_3,x_4_2
3	6	x_3_1,x_3_3,x_4_3
3	8	x_3_1,x_3_3,x_4_4
3	-4	x_3_1,x_3_3,x_5_1
3	-2	x_3_1,x_3_3,x_5_2
3	-4	x_3_1,x_3_3,x_5_3
3	-2	x_3_1,x_3_3,x_5_4
3	-14	x_3_1,x_3_4,x_4_1
3	8	x_3_1,x_3_4,x_4_2
3	8	x_3_1,x_3_4,x_4_3
3	6	x_3_1,x_3_4,x_4_4
3	-4	x_3_1,x_3_4,x_5_1
3	-2	x_3_1,x_3_4,x_5_2
3	-2	x_3_1,x_3_4,x_5_3
3	-4	x_3_1,x_3_4,x_5_4
3	-10	x_3_1,x_4_0,x_4_1
3	10	x_3_1,x_4_0,x_4_2
3	10	x_3_1,x_4_0,x_4_3
3	10	x_3_1,x_4_0,x_4_4
3	-14	x_3_1,x_4_1,x_4_2
3	-14	x_3_1,x_4_1,x_4_3
3	-14	x_3_1,x_4_1,x_4_4
3	8	x_3_1,x_4_2,x_4_3
3	18	x_3_1,x_4_2,x_4_4
3	18	x_3_1,x_4_3,x_4_4
3	-4	x_3_1,x_5_1,x_5_2
3	-4	x_3_1,x_5_1,x_5_3
3	-4	x_3_1,x_5_1,x_5_4
3	-2	x_3_1,x_5_2,x_5_3
3	-2	x_3_1,x_5_2,x_5_4
3	-2	x_3_1,x_5_3,x_5_4
3	-107.5	x_3_2,x_3_3,x_3_4
3	-12	x_3_2,x_3_3,x_4_1
3	-4	x_3_2,x_3_3,x_4_2
3	-4	x_3_2,x_3_3,x_4_3
3	-2	x_3_2,x_3_3,x_4_4
3	-2	x_3_2,x_3_3,x_5_1
3	-4	x_3_2,x_3_3,x_5_2
3	-4	x_3_2,x_3_3,x_5_3
3	-2	x_3_2,x_3_3,x_5_4
3	-12	x_3_2,x_3_4,x_4_1
3	-4	x_3_2,x_3_4,x_4_2
3	-2	x_3_2,x_3_4,x_4_3
3	-4	x_3_2,x_3_4,x_4_4
3	-2	x_3_2,x_3_4,x_5_1
3	-4	x_3_2,x_3_4,x_5_2
3	-2	x_3_2,x_3_4,x_5_3
3	-4	x_3_2,x_3_4,x_5_4
3	-10	x_3_2,x_4_0,x_4_1
3	-24	x_3_2,x_4_1,x_4_2
3	-12	x_3_2,x_4_1,x_4_3
3	-12	x_3_2,x_4_1,x_4_4
3	-4	x_3_2,x_4_2,x_4_3
3	-4	x_3_2,x_4_2,x_4_4
3	-2	x_3_2,x_4_3,x_4_4
3	-4	x_3_2,x_5_1,x_5_2
3	-2	x_3_2,x_5_1,x_5_3
3	-2	x_3_2,x_5_1,x_5_4
3	-4	x_3_2,x_5_2,x_5_3
3	-4	x_3_2,x_5_2,x_5_4
3	-2	x_3_2,x_5_3,x_5_4
3	-12	x_3_3,x_3_4,x_4_1
3	-2	x_3_3,x_3_4,x_4_2
3	-4	x_3_3,x_3_4,x_4_3
3	-4	x_3_3,x_3_4,x_4_4
3	-2	x_3_3,x_3_4,x_5_1
3	-2	x_3_3,x_3_4,x_5_2
3	-4	x_3_3,x_3_4,x_5_3
3	-4	x_3_3,x_3_4,x_5_4
3	-10	x_3_3,x_4_0,x_4_1
3	-12	x_3_3,x_4_1,x_4_2
3	-24	x_3_3,x_4_1,x_4_3
3	-12	x_3_3,x_4_1,x_4_4
3	-4	x_3_3,x_4_2,x_4_3
3	-2	x_3_3,x_4_2,x_4_4
3	-4	x_3_3,x_4_3,x_4_4
3	-2	x_3_3,x_5_1,x_5_2
3	-4	x_3_3,x_5_1,x_5_3
3	-2	x_3_3,x_5_1,x_5_4
3	-4	x_3_3,x_5_2,x_5_3
3	-2	x_3_3,x_5_2,x_5_4
3	-4	x_3_3,x_5_3,x_5_4
3	-10	x_3_4,x_4_0,x_4_1
3	-12	x_3_4,x_4_1,x_4_2
3	-12	x_3_4,x_4_1,x_4_3
3	-24	x_3_4,x_4_1,x_4_4
3	-2	x_3_4,x_4_2,x_4_3
3	-4	x_3_4,x_4_2,x_4_4
3	-4	x_3_4,x_4_3,x_4_4
3	-2	x_3_4,x_5_1,x_5_2
3	-2	x_3_4,x_5_1,x_5_3
3	-4	x_3_4,x_5_1,x_5_4
3	-2	x_3_4,x_5_2,x_5_3
3	-4	x_3_4,x_5_2,x_5_4
3	-4	x_3_4,x_5_3,x_5_4
3	-10	x_4_0,x_4_1,x_4_2
3	-10	x_4_0,x_4_1,x_4_3
3	-10	x_4_0,x_4_1,x_4_4
3	-10	x_4_0,x_4_1,x_5_0
3	-10	x_4_0,x_4_1,x_5_1
3	10	x_4_0,x_4_1,x_5_2
3	10	x_4_0,x_4_1,x_5_3
3	10	x_4_0,x_4_1,x_5_4
3	-10	x_4_0,x_4_2,x_5_1
3	-10	x_4_0,x_4_3,x_5_1
3	-10	x_4_0,x_4_4,x_5_1
3	-10	x_4_0,x_5_0,x_5_1
3	-10	x_4_0,x_5_1,x_5_2
3	-10	x_4_0,x_5_1,x_5_3
3	-10	x_4_0,x_5_1,x_5_4
3	-17.599999999999998	x_4_1,x_4_2,x_4_3
3	-17.599999999999994	x_4_1,x_4_2,x_4_4
3	-14	x_4_1,x_4_2,x_5_1
3	6	x_4_1,x_4_2,x_5_2
3	-2	x_4_1,x_4_2,x_5_3
3	8	x_4_1,x_4_2,x_5_4
3	-17.599999999999994	x_4_1,x_4_3,x_4_4
3	-14	x_4_1,x_4_3,x_5_1
3	8	x_4_1,x_4_3,x_5_2
3	6	x_4_1,x_4_3,x_5_3
3	8	x_4_1,x_4_3,x_5_4
3	-14	x_4_1,x_4_4,x_5_1
3	8	x_4_1,x_4_4,x_5_2
3	8	x_4_1,x_4_4,x_5_3
3	6	x_4_1,x_4_4,x_5_4
3	-10	x_4_1,x_5_0,x_5_1
3	10	x_4_1,x_5_0,x_5_2
3	10	x_4_1,x_5_0,x_5_3
3	10	x_4_1,x_5_0,x_5_4
3	-14	x_4_1,x_5_1,x_5_2
3	-14	x_4_1,x_5_1,x_5_3
3	-14	x_4_1,x_5_1,x_5_4
3	8	x_4_1,x_5_2,x_5_3
3	18	x_4_1,x_5_2,x_5_4
3	18	x_4_1,x_5_3,x_5_4
3	-107.5	x_4_2,x_4_3,x_4_4
3	-12	x_4_2,x_4_3,x_5_1
3	-4	x_4_2,x_4_3,x_5_2
3	-4	x_4_2,x_4_3,x_5_3
3	-2	x_4_2,x_4_3,x_5_4
3	-12	x_4_2,x_4_4,x_5_1
3	-4	x_4_2,x_4_4,x_5_2
3	-2	x_4_2,x_4_4,x_5_3
3	-4	x_4_2,x_4_4,x_5_4
3	-10	x_4_2,x_5_0,x_5_1
3	-24	x_4_2,x_5_1,x_5_2
3	-12	x_4_2,x_5_1,x_5_3
3	-12	x_4_2,x_5_1,x_5_4
3	-4	x_4_2,x_5_2,x_5_3
3	-4	x_4_2,x_5_2,x_5_4
3	-2	x_4_2,x_5_3,x_5_4
3	-12	x_4_3,x_4_4,x_5_1
3	-2	x_4_3,x_4_4,x_5_2
3	-4	x_4_3,x_4_4,x_5_3
3	-4	x_4_3,x_4_4,x_5_4
3	-10	x_4_3,x_5_0,x_5_1
3	-12	x_4_3,x_5_1,x_5_2
3	-24	x_4_3,x_5_1,x_5_3
3	-12	x_4_3,x_5_1,x_5_4
3	-4	x_4_3,x_5_2,x_5_3
3	-2	x_4_3,x_5_2,x_5_4
3	-4	x_4_3,x_5_3,x_5_4
3	-10	x_4_4,x_5_0,x_5_1
3	-12	x_4_4,x_5_1,x_5_2
3	-12	x_4_4,x_5_1,x_5_3
3	-24	x_4_4,x_5_1,x_5_4
3	-2	x_4_4,x_5_2,x_5_3
3	-4	x_4_4,x_5_2,x_5_4
3	-4	x_4_4,x_5_3,x_5_4
3	-10	x_5_0,x_5_1,x_5_2
3	-10	x_5_0,x_5_1,x_5_3
3	-10	x_5_0,x_5_1,x_5_4
3	-17.599999999999998	x_5_1,x_5_2,x_5_3
3	-17.599999999999994	x_5_1,x_5_2,x_5_4
3	-17.599999999999994	x_5_1,x_5_3,x_5_4
3	-107.5	x_5_2,x_5_3,x_5_4
4	10	x_0_0,x_0_1,x_0_2,x_1_0
4	10	x_0_0,x_0_1,x_0_2,x_1_1
4	-10	x_0_0,x_0_1,x_0_2,x_1_2
4	-10	x_0_0,x_0_1,x_0_2,x_1_4
4	10	x_0_0,x_0_1,x_0_3,x_1_0
4	10	x_0_0,x_0_1,x_0_3,x_1_1
4	-10	x_0_0,x_0_1,x_0_3,x_1_2
4	-10	x_0_0,x_0_1,x_0_3,x_1_3
4	-10	x_0_0,x_0_1,x_0_3,x_1_4
4	10	x_0_0,x_0_1,x_0_4,x_1_0
4	10	x_0_0,x_0_1,x_0_4,x_1_1
4	-10	x_0_0,x_0_1,x_0_4,x_1_2
4	-10	x_0_0,x_0_1,x_0_4,x_1_3
4	-10	x_0_0,x_0_1,x_0_4,x_1_4
4	20	x_0_0,x_0_1,x_1_0,x_1_1
4	10	x_0_0,x_0_1,x_1_1,x_1_2
4	10	x_0_0,x_0_1,x_1_1,x_1_3
4	10	x_0_0,x_0_1,x_1_1,x_1_4
4	-10	x_0_0,x_0_1,x_1_2,x_1_3
4	-20	x_0_0,x_0_1,x_1_2,x_1_4
4	-20	x_0_0,x_0_1,x_1_3,x_1_4
4	10	x_0_0,x_0_2,x_0_3,x_1_1
4	10	x_0_0,x_0_2,x_0_4,x_1_1
4	20	x_0_0,x_0_2,x_1_1,x_1_2
4	10	x_0_0,x_0_2,x_1_1,x_1_3
4	10	x_0_0,x_0_2,x_1_1,x_1_4
4	10	x_0_0,x_0_3,x_0_4,x_1_1
4	10	x_0_0,x_0_3,x_1_1,x_1_2
4	20	x_0_0,x_0_3,x_1_1,x_1_3
4	10	x_0_0,x_0_3,x_1_1,x_1_4
4	10	x_0_0,x_0_4,x_1_1,x_1_2
4	10	x_0_0,x_0_4,x_1_1,x_1_3
4	20	x_0_0,x_0_4,x_1_1,x_1_4
4	10	x_0_0,x_1_0,x_1_1,x_1_2
4	10	x_0_0,x_1_0,x_1_1,x_1_3
4	10	x_0_0,x_1_0,x_1_1,x_1_4
4	10	x_0_0,x_1_1,x_1_2,x_1_3
4	10	x_0_0,x_1_1,x_1_2,x_1_4
4	10	x_0_0,x_1_1,x_1_3,x_1_4
4	7.5999999999999943	x_0_1,x_0_2,x_0_3,x_0_4
4	14	x_0_1,x_0_2,x_0_3,x_1_1
4	-6	x_0_1,x_0_2,x_0_3,x_1_2
4	4	x_0_1,x_0_2,x_0_3,x_1_3
4	-18	x_0_1,x_0_2,x_0_3,x_1_4
4	4	x_0_1,x_0_2,x_0_3,x_2_1
4	4	x_0_1,x_0_2,x_0_3,x_2_2
4	4	x_0_1,x_0_2,x_0_3,x_2_3
4	2	x_0_1,x_0_2,x_0_3,x_2_4
4	4	x_0_1,x_0_2,x_0_3,x_3_1
4	4	x_0_1,x_0_2,x_0_3,x_3_2
4	4	x_0_1,x_0_2,x_0_3,x_3_3
4	2	x_0_1,x_0_2,x_0_3,x_3_4
4	4	x_0_1,x_0_2,x_0_3,x_4_1
4	4	x_0_1,x_0_2,x_0_3,x_4_2
4	4	x_0_1,x_0_2,x_0_3,x_4_3
4	2	x_0_1,x_0_2,x_0_3,x_4_4
4	4	x_0_1,x_0_2,x_0_3,x_5_1
4	4	x_0_1,x_0_2,x_0_3,x_5_2
4	4	x_0_1,x_0_2,x_0_3,x_5_3
4	2	x_0_1,x_0_2,x_0_3,x_5_4
4	14	x_0_1,x_0_2,x_0_4,x_1_1
4	-6	x_0_1,x_0_2,x_0_4,x_1_2
4	2	x_0_1,x_0_2,x_0_4,x_1_3
4	-6	x_0_1,x_0_2,x_0_4,x_1_4
4	4	x_0_1,x_0_2,x_0_4,x_2_1
4	4	x_0_1,x_0_2,x_0_4,x_2_2
4	2	x_0_1,x_0_2,x_0_4,x_2_3
4	4	x_0_1,x_0_2,x_0_4,x_2_4
4	4	x_0_1,x_0_2,x_0_4,x_3_1
4	4	x_0_1,x_0_2,x_0_4,x_3_2
4	2	x_0_1,x_0_2,x_0_4,x_3_3
4	4	x_0_1,x_0_2,x_0_4,x_3_4
4	4	x_0_1,x_0_2,x_0_4,x_4_1
4	4	x_0_1,x_0_2,x_0_4,x_4_2
4	2	x_0_1,x_0_2,x_0_4,x_4_3
4	4	x_0_1,x_0_2,x_0_4,x_4_4
4	4	x_0_1,x_0_2,x_0_4,x_5_1
4	4	x_0_1,x_0_2,x_0_4,x_5_2
4	2	x_0_1,x_0_2,x_0_4,x_5_3
4	4	x_0_1,x_0_2,x_0_4,x_5_4
4	10	x_0_1,x_0_2,x_1_0,x_1_1
4	-10	x_0_1,x_0_2,x_1_0,x_1_2
4	-10	x_0_1,x_0_2,x_1_0,x_1_4
4	28	x_0_1,x_0_2,x_1_1,x_1_2
4	24	x_0_1,x_0_2,x_1_1,x_1_3
4	14	x_0_1,x_0_2,x_1_1,x_1_4
4	4	x_0_1,x_0_2,x_1_2,x_1_3
4	-16	x_0_1,x_0_2,x_1_2,x_1_4
4	-8	x_0_1,x_0_2,x_1_3,x_1_4
4	8	x_0_1,x_0_2,x_2_1,x_2_2
4	4	x_0_1,x_0_2,x_2_1,x_2_3
4	4	x_0_1,x_0_2,x_2_1,x_2_4
4	4	x_0_1,x_0_2,x_2_2,x_2_3
4	4	x_0_1,x_0_2,x_2_2,x_2_4
4	2	x_0_1,x_0_2,x_2_3,x_2_4
4	8	x_0_1,x_0_2,x_3_1,x_3_2
4	4	x_0_1,x_0_2,x_3_1,x_3_3
4	4	x_0_1,x_0_2,x_3_1,x_3_4
4	4	x_0_1,x_0_2,x_3_2,x_3_3
4	4	x_0_1,x_0_2,x_3_2,x_3_4
4	2	x_0_1,x_0_2,x_3_3,x_3_4
4	8	x_0_1,x_0_2,x_4_1,x_4_2
4	4	x_0_1,x_0_2,x_4_1,x_4_3
4	4	x_0_1,x_0_2,x_4_1,x_4_4
4	4	x_0_1,x_0_2,x_4_2,x_4_3
4	4	x_0_1,x_0_2,x_4_2,x_4_4
4	2	x_0_1,x_0_2,x_4_3,x_4_4
4	8	x_0_1,x_0_2,x_5_1,x_5_2
4	4	x_0_1,x_0_2,x_5_1,x_5_3
