degree	coefficient	variables
6	20	x_0_0,x_0_1,x_0_3,x_0_4,x_1_1,x_1_4
6	-10	x_0_0,x_0_1,x_0_3,x_0_4,x_1_2,x_1_3
6	-20	x_0_0,x_0_1,x_0_3,x_0_4,x_1_2,x_1_4
6	-20	x_0_0,x_0_1,x_0_3,x_0_4,x_1_3,x_1_4
6	40	x_0_0,x_0_1,x_0_3,x_1_0,x_1_1,x_1_2
6	40	x_0_0,x_0_1,x_0_3,x_1_0,x_1_1,x_1_3
6	20	x_0_0,x_0_1,x_0_3,x_1_0,x_1_1,x_1_4
6	20	x_0_0,x_0_1,x_0_3,x_1_0,x_1_2,x_1_3
6	30	x_0_0,x_0_1,x_0_3,x_1_1,x_1_2,x_1_3
6	10	x_0_0,x_0_1,x_0_3,x_1_1,x_1_2,x_1_4
6	20	x_0_0,x_0_1,x_0_3,x_1_1,x_1_3,x_1_4
6	-20	x_0_0,x_0_1,x_0_3,x_1_2,x_1_3,x_1_4
6	20	x_0_0,x_0_1,x_0_4,x_1_0,x_1_1,x_1_2
6	20	x_0_0,x_0_1,x_0_4,x_1_0,x_1_1,x_1_3
6	40	x_0_0,x_0_1,x_0_4,x_1_0,x_1_1,x_1_4
6	10	x_0_0,x_0_1,x_0_4,x_1_1,x_1_2,x_1_3
6	20	x_0_0,x_0_1,x_0_4,x_1_1,x_1_2,x_1_4
6	20	x_0_0,x_0_1,x_0_4,x_1_1,x_1_3,x_1_4
6	-20	x_0_0,x_0_1,x_0_4,x_1_2,x_1_3,x_1_4
6	20	x_0_0,x_0_1,x_1_0,x_1_1,x_1_2,x_1_3
6	20	x_0_0,x_0_1,x_1_0,x_1_1,x_1_2,x_1_4
6	20	x_0_0,x_0_1,x_1_0,x_1_1,x_1_3,x_1_4
6	-10	x_0_0,x_0_1,x_1_0,x_1_2,x_1_3,x_1_4
6	10	x_0_0,x_0_1,x_1_1,x_1_2,x_1_3,x_1_4
6	-10	x_0_0,x_0_2,x_0_3,x_0_4,x_1_0,x_1_1
6	10	x_0_0,x_0_2,x_0_3,x_0_4,x_1_0,x_1_2
6	10	x_0_0,x_0_2,x_0_3,x_0_4,x_1_1,x_1_2
6	30	x_0_0,x_0_2,x_0_3,x_0_4,x_1_1,x_1_3
6	20	x_0_0,x_0_2,x_0_3,x_0_4,x_1_1,x_1_4
6	10	x_0_0,x_0_2,x_0_3,x_0_4,x_1_2,x_1_3
6	20	x_0_0,x_0_2,x_0_3,x_1_0,x_1_1,x_1_2
6	20	x_0_0,x_0_2,x_0_3,x_1_0,x_1_1,x_1_3
6	20	x_0_0,x_0_2,x_0_3,x_1_0,x_1_2,x_1_3
6	10	x_0_0,x_0_2,x_0_3,x_1_0,x_1_2,x_1_4
6	50	x_0_0,x_0_2,x_0_3,x_1_1,x_1_2,x_1_3
6	10	x_0_0,x_0_2,x_0_3,x_1_1,x_1_2,x_1_4
6	30	x_0_0,x_0_2,x_0_3,x_1_1,x_1_3,x_1_4
6	10	x_0_0,x_0_2,x_0_3,x_1_2,x_1_3,x_1_4
6	-10	x_0_0,x_0_2,x_0_4,x_1_0,x_1_1,x_1_2
6	10	x_0_0,x_0_2,x_0_4,x_1_0,x_1_2,x_1_3
6	30	x_0_0,x_0_2,x_0_4,x_1_1,x_1_2,x_1_3
6	20	x_0_0,x_0_2,x_0_4,x_1_1,x_1_2,x_1_4
6	30	x_0_0,x_0_2,x_0_4,x_1_1,x_1_3,x_1_4
6	10	x_0_0,x_0_2,x_0_4,x_1_2,x_1_3,x_1_4
6	20	x_0_0,x_0_2,x_1_0,x_1_1,x_1_2,x_1_3
6	10	x_0_0,x_0_2,x_1_0,x_1_1,x_1_3,x_1_4
6	10	x_0_0,x_0_2,x_1_0,x_1_2,x_1_3,x_1_4
6	30	x_0_0,x_0_2,x_1_1,x_1_2,x_1_3,x_1_4
6	20	x_0_0,x_0_3,x_0_4,x_1_1,x_1_2,x_1_3
6	20	x_0_0,x_0_3,x_0_4,x_1_1,x_1_2,x_1_4
6	30	x_0_0,x_0_3,x_0_4,x_1_1,x_1_3,x_1_4
6	20	x_0_0,x_0_3,x_1_0,x_1_1,x_1_2,x_1_3
6	10	x_0_0,x_0_3,x_1_0,x_1_1,x_1_2,x_1_4
6	10	x_0_0,x_0_3,x_1_0,x_1_1,x_1_3,x_1_4
6	20	x_0_0,x_0_3,x_1_1,x_1_2,x_1_3,x_1_4
6	-10	x_0_0,x_0_4,x_1_0,x_1_1,x_1_2,x_1_3
6	10	x_0_0,x_0_4,x_1_0,x_1_1,x_1_2,x_1_4
6	10	x_0_0,x_0_4,x_1_0,x_1_1,x_1_3,x_1_4
6	20	x_0_0,x_0_4,x_1_1,x_1_2,x_1_3,x_1_4
6	10	x_0_0,x_1_0,x_1_1,x_1_2,x_1_3,x_1_4
6	10	x_0_1,x_0_2,x_0_3,x_0_4,x_1_0,x_1_1
6	-10	x_0_1,x_0_2,x_0_3,x_0_4,x_1_0,x_1_2
6	-20	x_0_1,x_0_2,x_0_3,x_0_4,x_1_0,x_1_4
6	18	x_0_1,x_0_2,x_0_3,x_0_4,x_1_1,x_1_2
6	48	x_0_1,x_0_2,x_0_3,x_0_4,x_1_1,x_1_3
6	18	x_0_1,x_0_2,x_0_3,x_0_4,x_1_1,x_1_4
6	18	x_0_1,x_0_2,x_0_3,x_0_4,x_1_2,x_1_3
6	-24	x_0_1,x_0_2,x_0_3,x_0_4,x_1_2,x_1_4
6	-14	x_0_1,x_0_2,x_0_3,x_0_4,x_1_3,x_1_4
6	8	x_0_1,x_0_2,x_0_3,x_0_4,x_2_1,x_2_2
6	8	x_0_1,x_0_2,x_0_3,x_0_4,x_2_1,x_2_3
6	8	x_0_1,x_0_2,x_0_3,x_0_4,x_2_1,x_2_4
6	8	x_0_1,x_0_2,x_0_3,x_0_4,x_2_2,x_2_3
6	6	x_0_1,x_0_2,x_0_3,x_0_4,x_2_2,x_2_4
6	6	x_0_1,x_0_2,x_0_3,x_0_4,x_2_3,x_2_4
6	8	x_0_1,x_0_2,x_0_3,x_0_4,x_3_1,x_3_2
6	8	x_0_1,x_0_2,x_0_3,x_0_4,x_3_1,x_3_3
6	8	x_0_1,x_0_2,x_0_3,x_0_4,x_3_1,x_3_4
6	8	x_0_1,x_0_2,x_0_3,x_0_4,x_3_2,x_3_3
6	6	x_0_1,x_0_2,x_0_3,x_0_4,x_3_2,x_3_4
6	6	x_0_1,x_0_2,x_0_3,x_0_4,x_3_3,x_3_4
6	10	x_0_1,x_0_2,x_0_3,x_1_0,x_1_1,x_1_2
6	40	x_0_1,x_0_2,x_0_3,x_1_0,x_1_1,x_1_3
6	10	x_0_1,x_0_2,x_0_3,x_1_0,x_1_2,x_1_3
6	-30	x_0_1,x_0_2,x_0_3,x_1_0,x_1_2,x_1_4
6	-20	x_0_1,x_0_2,x_0_3,x_1_0,x_1_3,x_1_4
6	86	x_0_1,x_0_2,x_0_3,x_1_1,x_1_2,x_1_3
6	8	x_0_1,x_0_2,x_0_3,x_1_1,x_1_2,x_1_4
6	38	x_0_1,x_0_2,x_0_3,x_1_1,x_1_3,x_1_4
6	-2	x_0_1,x_0_2,x_0_3,x_1_2,x_1_3,x_1_4
6	16	x_0_1,x_0_2,x_0_3,x_2_1,x_2_2,x_2_3
6	8	x_0_1,x_0_2,x_0_3,x_2_1,x_2_2,x_2_4
6	8	x_0_1,x_0_2,x_0_3,x_2_1,x_2_3,x_2_4
6	8	x_0_1,x_0_2,x_0_3,x_2_2,x_2_3,x_2_4
6	16	x_0_1,x_0_2,x_0_3,x_3_1,x_3_2,x_3_3
6	8	x_0_1,x_0_2,x_0_3,x_3_1,x_3_2,x_3_4
6	8	x_0_1,x_0_2,x_0_3,x_3_1,x_3_3,x_3_4
6	8	x_0_1,x_0_2,x_0_3,x_3_2,x_3_3,x_3_4
6	10	x_0_1,x_0_2,x_0_4,x_1_0,x_1_1,x_1_2
6	30	x_0_1,x_0_2,x_0_4,x_1_0,x_1_1,x_1_3
6	20	x_0_1,x_0_2,x_0_4,x_1_0,x_1_1,x_1_4
6	10	x_0_1,x_0_2,x_0_4,x_1_0,x_1_2,x_1_3
6	-20	x_0_1,x_0_2,x_0_4,x_1_0,x_1_2,x_1_4
6	-10	x_0_1,x_0_2,x_0_4,x_1_0,x_1_3,x_1_4
6	48	x_0_1,x_0_2,x_0_4,x_1_1,x_1_2,x_1_3
6	32	x_0_1,x_0_2,x_0_4,x_1_1,x_1_2,x_1_4
6	48	x_0_1,x_0_2,x_0_4,x_1_1,x_1_3,x_1_4
6	6	x_0_1,x_0_2,x_0_4,x_1_2,x_1_3,x_1_4
6	8	x_0_1,x_0_2,x_0_4,x_2_1,x_2_2,x_2_3
6	12	x_0_1,x_0_2,x_0_4,x_2_1,x_2_2,x_2_4
6	8	x_0_1,x_0_2,x_0_4,x_2_1,x_2_3,x_2_4
6	6	x_0_1,x_0_2,x_0_4,x_2_2,x_2_3,x_2_4
6	8	x_0_1,x_0_2,x_0_4,x_3_1,x_3_2,x_3_3
6	12	x_0_1,x_0_2,x_0_4,x_3_1,x_3_2,x_3_4
6	8	x_0_1,x_0_2,x_0_4,x_3_1,x_3_3,x_3_4
6	6	x_0_1,x_0_2,x_0_4,x_3_2,x_3_3,x_3_4
6	40	x_0_1,x_0_2,x_1_0,x_1_1,x_1_2,x_1_3
6	10	x_0_1,x_0_2,x_1_0,x_1_1,x_1_2,x_1_4
6	30	x_0_1,x_0_2,x_1_0,x_1_1,x_1_3,x_1_4
6	48	x_0_1,x_0_2,x_1_1,x_1_2,x_1_3,x_1_4
6	8	x_0_1,x_0_2,x_2_1,x_2_2,x_2_3,x_2_4
6	8	x_0_1,x_0_2,x_3_1,x_3_2,x_3_3,x_3_4
6	10	x_0_1,x_0_3,x_0_4,x_1_0,x_1_1,x_1_2
6	20	x_0_1,x_0_3,x_0_4,x_1_0,x_1_1,x_1_3
6	20	x_0_1,x_0_3,x_0_4,x_1_0,x_1_1,x_1_4
6	-10	x_0_1,x_0_3,x_0_4,x_1_0,x_1_2,x_1_3
6	-20	x_0_1,x_0_3,x_0_4,x_1_0,x_1_2,x_1_4
6	-20	x_0_1,x_0_3,x_0_4,x_1_0,x_1_3,x_1_4
6	38	x_0_1,x_0_3,x_0_4,x_1_1,x_1_2,x_1_3
6	28	x_0_1,x_0_3,x_0_4,x_1_1,x_1_2,x_1_4
6	42	x_0_1,x_0_3,x_0_4,x_1_1,x_1_3,x_1_4
6	-14	x_0_1,x_0_3,x_0_4,x_1_2,x_1_3,x_1_4
6	8	x_0_1,x_0_3,x_0_4,x_2_1,x_2_2,x_2_3
6	8	x_0_1,x_0_3,x_0_4,x_2_1,x_2_2,x_2_4
6	12	x_0_1,x_0_3,x_0_4,x_2_1,x_2_3,x_2_4
6	6	x_0_1,x_0_3,x_0_4,x_2_2,x_2_3,x_2_4
6	8	x_0_1,x_0_3,x_0_4,x_3_1,x_3_2,x_3_3
6	8	x_0_1,x_0_3,x_0_4,x_3_1,x_3_2,x_3_4
6	12	x_0_1,x_0_3,x_0_4,x_3_1,x_3_3,x_3_4
6	6	x_0_1,x_0_3,x_0_4,x_3_2,x_3_3,x_3_4
6	30	x_0_1,x_0_3,x_1_0,x_1_1,x_1_2,x_1_3
6	10	x_0_1,x_0_3,x_1_0,x_1_1,x_1_2,x_1_4
6	20	x_0_1,x_0_3,x_1_0,x_1_1,x_1_3,x_1_4
6	-20	x_0_1,x_0_3,x_1_0,x_1_2,x_1_3,x_1_4
6	38	x_0_1,x_0_3,x_1_1,x_1_2,x_1_3,x_1_4
6	8	x_0_1,x_0_3,x_2_1,x_2_2,x_2_3,x_2_4
6	8	x_0_1,x_0_3,x_3_1,x_3_2,x_3_3,x_3_4
6	10	x_0_1,x_0_4,x_1_0,x_1_1,x_1_2,x_1_3
6	20	x_0_1,x_0_4,x_1_0,x_1_1,x_1_2,x_1_4
6	20	x_0_1,x_0_4,x_1_0,x_1_1,x_1_3,x_1_4
6	-20	x_0_1,x_0_4,x_1_0,x_1_2,x_1_3,x_1_4
6	28	x_0_1,x_0_4,x_1_1,x_1_2,x_1_3,x_1_4
6	8	x_0_1,x_0_4,x_2_1,x_2_2,x_2_3,x_2_4
6	8	x_0_1,x_0_4,x_3_1,x_3_2,x_3_3,x_3_4
6	10	x_0_1,x_1_0,x_1_1,x_1_2,x_1_3,x_1_4
6	10	x_0_2,x_0_3,x_0_4,x_1_0,x_1_1,x_1_2
6	30	x_0_2,x_0_3,x_0_4,x_1_0,x_1_1,x_1_3
6	20	x_0_2,x_0_3,x_0_4,x_1_0,x_1_1,x_1_4
6	10	x_0_2,x_0_3,x_0_4,x_1_0,x_1_2,x_1_3
6	58	x_0_2,x_0_3,x_0_4,x_1_1,x_1_2,x_1_3
6	26	x_0_2,x_0_3,x_0_4,x_1_1,x_1_2,x_1_4
6	46	x_0_2,x_0_3,x_0_4,x_1_1,x_1_3,x_1_4
6	20	x_0_2,x_0_3,x_0_4,x_1_2,x_1_3,x_1_4
6	8	x_0_2,x_0_3,x_0_4,x_2_1,x_2_2,x_2_3
6	6	x_0_2,x_0_3,x_0_4,x_2_1,x_2_2,x_2_4
6	6	x_0_2,x_0_3,x_0_4,x_2_1,x_2_3,x_2_4
6	10	x_0_2,x_0_3,x_0_4,x_2_2,x_2_3,x_2_4
6	8	x_0_2,x_0_3,x_0_4,x_3_1,x_3_2,x_3_3
6	6	x_0_2,x_0_3,x_0_4,x_3_1,x_3_2,x_3_4
6	6	x_0_2,x_0_3,x_0_4,x_3_1,x_3_3,x_3_4
6	10	x_0_2,x_0_3,x_0_4,x_3_2,x_3_3,x_3_4
6	50	x_0_2,x_0_3,x_1_0,x_1_1,x_1_2,x_1_3
6	10	x_0_2,x_0_3,x_1_0,x_1_1,x_1_2,x_1_4
6	30	x_0_2,x_0_3,x_1_0,x_1_1,x_1_3,x_1_4
6	10	x_0_2,x_0_3,x_1_0,x_1_2,x_1_3,x_1_4
6	58	x_0_2,x_0_3,x_1_1,x_1_2,x_1_3,x_1_4
6	8	x_0_2,x_0_3,x_2_1,x_2_2,x_2_3,x_2_4
6	8	x_0_2,x_0_3,x_3_1,x_3_2,x_3_3,x_3_4
6	30	x_0_2,x_0_4,x_1_0,x_1_1,x_1_2,x_1_3
6	20	x_0_2,x_0_4,x_1_0,x_1_1,x_1_2,x_1_4
6	30	x_0_2,x_0_4,x_1_0,x_1_1,x_1_3,x_1_4
6	10	x_0_2,x_0_4,x_1_0,x_1_2,x_1_3,x_1_4
6	46	x_0_2,x_0_4,x_1_1,x_1_2,x_1_3,x_1_4
6	6	x_0_2,x_0_4,x_2_1,x_2_2,x_2_3,x_2_4
6	6	x_0_2,x_0_4,x_3_1,x_3_2,x_3_3,x_3_4
6	30	x_0_2,x_1_0,x_1_1,x_1_2,x_1_3,x_1_4
6	20	x_0_3,x_0_4,x_1_0,x_1_1,x_1_2,x_1_3
6	20	x_0_3,x_0_4,x_1_0,x_1_1,x_1_2,x_1_4
6	30	x_0_3,x_0_4,x_1_0,x_1_1,x_1_3,x_1_4
6	36	x_0_3,x_0_4,x_1_1,x_1_2,x_1_3,x_1_4
6	6	x_0_3,x_0_4,x_2_1,x_2_2,x_2_3,x_2_4
6	6	x_0_3,x_0_4,x_3_1,x_3_2,x_3_3,x_3_4
6	20	x_0_3,x_1_0,x_1_1,x_1_2,x_1_3,x_1_4
6	20	x_0_4,x_1_0,x_1_1,x_1_2,x_1_3,x_1_4
6	10	x_1_0,x_1_1,x_1_2,x_1_3,x_1_4,x_2_0
6	10	x_1_0,x_1_1,x_1_2,x_1_3,x_1_4,x_2_1
6	-10	x_1_0,x_1_1,x_1_2,x_1_3,x_1_4,x_2_2
6	-20	x_1_0,x_1_1,x_1_2,x_1_3,x_1_4,x_2_4
6	20	x_1_0,x_1_1,x_1_2,x_1_3,x_2_0,x_2_1
6	20	x_1_0,x_1_1,x_1_2,x_1_3,x_2_0,x_2_2
6	20	x_1_0,x_1_1,x_1_2,x_1_3,x_2_0,x_2_3
6	-10	x_1_0,x_1_1,x_1_2,x_1_3,x_2_0,x_2_4
6	10	x_1_0,x_1_1,x_1_2,x_1_3,x_2_1,x_2_2
6	40	x_1_0,x_1_1,x_1_2,x_1_3,x_2_1,x_2_3
6	10	x_1_0,x_1_1,x_1_2,x_1_3,x_2_2,x_2_3
6	-30	x_1_0,x_1_1,x_1_2,x_1_3,x_2_2,x_2_4
6	-20	x_1_0,x_1_1,x_1_2,x_1_3,x_2_3,x_2_4
6	20	x_1_0,x_1_1,x_1_2,x_1_4,x_2_0,x_2_1
6	10	x_1_0,x_1_1,x_1_2,x_1_4,x_2_0,x_2_3
6	10	x_1_0,x_1_1,x_1_2,x_1_4,x_2_0,x_2_4
6	10	x_1_0,x_1_1,x_1_2,x_1_4,x_2_1,x_2_2
6	30	x_1_0,x_1_1,x_1_2,x_1_4,x_2_1,x_2_3
6	20	x_1_0,x_1_1,x_1_2,x_1_4,x_2_1,x_2_4
6	10	x_1_0,x_1_1,x_1_2,x_1_4,x_2_2,x_2_3
6	-20	x_1_0,x_1_1,x_1_2,x_1_4,x_2_2,x_2_4
6	-10	x_1_0,x_1_1,x_1_2,x_1_4,x_2_3,x_2_4
6	20	x_1_0,x_1_1,x_1_2,x_2_0,x_2_1,x_2_2
6	40	x_1_0,x_1_1,x_1_2,x_2_0,x_2_1,x_2_3
6	20	x_1_0,x_1_1,x_1_2,x_2_0,x_2_1,x_2_4
6	20	x_1_0,x_1_1,x_1_2,x_2_0,x_2_2,x_2_3
6	-10	x_1_0,x_1_1,x_1_2,x_2_0,x_2_2,x_2_4
6	40	x_1_0,x_1_1,x_1_2,x_2_1,x_2_2,x_2_3
6	10	x_1_0,x_1_1,x_1_2,x_2_1,x_2_2,x_2_4
6	30	x_1_0,x_1_1,x_1_2,x_2_1,x_2_3,x_2_4
6	20	x_1_0,x_1_1,x_1_3,x_1_4,x_2_0,x_2_1
6	10	x_1_0,x_1_1,x_1_3,x_1_4,x_2_0,x_2_2
6	10	x_1_0,x_1_1,x_1_3,x_1_4,x_2_0,x_2_3
6	10	x_1_0,x_1_1,x_1_3,x_1_4,x_2_0,x_2_4
6	10	x_1_0,x_1_1,x_1_3,x_1_4,x_2_1,x_2_2
6	20	x_1_0,x_1_1,x_1_3,x_1_4,x_2_1,x_2_3
6	20	x_1_0,x_1_1,x_1_3,x_1_4,x_2_1,x_2_4
6	-10	x_1_0,x_1_1,x_1_3,x_1_4,x_2_2,x_2_3
6	-20	x_1_0,x_1_1,x_1_3,x_1_4,x_2_2,x_2_4
6	-20	x_1_0,x_1_1,x_1_3,x_1_4,x_2_3,x_2_4
6	40	x_1_0,x_1_1,x_1_3,x_2_0,x_2_1,x_2_2
6	40	x_1_0,x_1_1,x_1_3,x_2_0,x_2_1,x_2_3
6	20	x_1_0,x_1_1,x_1_3,x_2_0,x_2_1,x_2_4
6	20	x_1_0,x_1_1,x_1_3,x_2_0,x_2_2,x_2_3
6	30	x_1_0,x_1_1,x_1_3,x_2_1,x_2_2,x_2_3
6	10	x_1_0,x_1_1,x_1_3,x_2_1,x_2_2,x_2_4
6	20	x_1_0,x_1_1,x_1_3,x_2_1,x_2_3,x_2_4
6	-20	x_1_0,x_1_1,x_1_3,x_2_2,x_2_3,x_2_4
6	20	x_1_0,x_1_1,x_1_4,x_2_0,x_2_1,x_2_2
6	20	x_1_0,x_1_1,x_1_4,x_2_0,x_2_1,x_2_3
6	40	x_1_0,x_1_1,x_1_4,x_2_0,x_2_1,x_2_4
6	10	x_1_0,x_1_1,x_1_4,x_2_1,x_2_2,x_2_3
6	20	x_1_0,x_1_1,x_1_4,x_2_1,x_2_2,x_2_4
6	20	x_1_0,x_1_1,x_1_4,x_2_1,x_2_3,x_2_4
6	-20	x_1_0,x_1_1,x_1_4,x_2_2,x_2_3,x_2_4
6	20	x_1_0,x_1_1,x_2_0,x_2_1,x_2_2,x_2_3
6	20	x_1_0,x_1_1,x_2_0,x_2_1,x_2_2,x_2_4
6	20	x_1_0,x_1_1,x_2_0,x_2_1,x_2_3,x_2_4
6	-10	x_1_0,x_1_1,x_2_0,x_2_2,x_2_3,x_2_4
6	10	x_1_0,x_1_1,x_2_1,x_2_2,x_2_3,x_2_4
6	-10	x_1_0,x_1_2,x_1_3,x_1_4,x_2_0,x_2_1
6	10	x_1_0,x_1_2,x_1_3,x_1_4,x_2_0,x_2_2
6	10	x_1_0,x_1_2,x_1_3,x_1_4,x_2_1,x_2_2
6	30	x_1_0,x_1_2,x_1_3,x_1_4,x_2_1,x_2_3
6	20	x_1_0,x_1_2,x_1_3,x_1_4,x_2_1,x_2_4
6	10	x_1_0,x_1_2,x_1_3,x_1_4,x_2_2,x_2_3
6	20	x_1_0,x_1_2,x_1_3,x_2_0,x_2_1,x_2_2
6	20	x_1_0,x_1_2,x_1_3,x_2_0,x_2_1,x_2_3
6	20	x_1_0,x_1_2,x_1_3,x_2_0,x_2_2,x_2_3
6	10	x_1_0,x_1_2,x_1_3,x_2_0,x_2_2,x_2_4
6	50	x_1_0,x_1_2,x_1_3,x_2_1,x_2_2,x_2_3
6	10	x_1_0,x_1_2,x_1_3,x_2_1,x_2_2,x_2_4
6	30	x_1_0,x_1_2,x_1_3,x_2_1,x_2_3,x_2_4
6	10	x_1_0,x_1_2,x_1_3,x_2_2,x_2_3,x_2_4
6	-10	x_1_0,x_1_2,x_1_4,x_2_0,x_2_1,x_2_2
6	10	x_1_0,x_1_2,x_1_4,x_2_0,x_2_2,x_2_3
6	30	x_1_0,x_1_2,x_1_4,x_2_1,x_2_2,x_2_3
6	20	x_1_0,x_1_2,x_1_4,x_2_1,x_2_2,x_2_4
6	30	x_1_0,x_1_2,x_1_4,x_2_1,x_2_3,x_2_4
6	10	x_1_0,x_1_2,x_1_4,x_2_2,x_2_3,x_2_4
6	20	x_1_0,x_1_2,x_2_0,x_2_1,x_2_2,x_2_3
6	10	x_1_0,x_1_2,x_2_0,x_2_1,x_2_3,x_2_4
6	10	x_1_0,x_1_2,x_2_0,x_2_2,x_2_3,x_2_4
6	30	x_1_0,x_1_2,x_2_1,x_2_2,x_2_3,x_2_4
6	20	x_1_0,x_1_3,x_1_4,x_2_1,x_2_2,x_2_3
6	20	x_1_0,x_1_3,x_1_4,x_2_1,x_2_2,x_2_4
6	30	x_1_0,x_1_3,x_1_4,x_2_1,x_2_3,x_2_4
6	20	x_1_0,x_1_3,x_2_0,x_2_1,x_2_2,x_2_3
6	10	x_1_0,x_1_3,x_2_0,x_2_1,x_2_2,x_2_4
6	10	x_1_0,x_1_3,x_2_0,x_2_1,x_2_3,x_2_4
6	20	x_1_0,x_1_3,x_2_1,x_2_2,x_2_3,x_2_4
6	-10	x_1_0,x_1_4,x_2_0,x_2_1,x_2_2,x_2_3
6	10	x_1_0,x_1_4,x_2_0,x_2_1,x_2_2,x_2_4
6	10	x_1_0,x_1_4,x_2_0,x_2_1,x_2_3,x_2_4
6	20	x_1_0,x_1_4,x_2_1,x_2_2,x_2_3,x_2_4
6	10	x_1_0,x_2_0,x_2_1,x_2_2,x_2_3,x_2_4
6	10	x_1_1,x_1_2,x_1_3,x_1_4,x_2_0,x_2_1
6	-10	x_1_1,x_1_2,x_1_3,x_1_4,x_2_0,x_2_2
6	-20	x_1_1,x_1_2,x_1_3,x_1_4,x_2_0,x_2_4
6	18	x_1_1,x_1_2,x_1_3,x_1_4,x_2_1,x_2_2
6	48	x_1_1,x_1_2,x_1_3,x_1_4,x_2_1,x_2_3
6	18	x_1_1,x_1_2,x_1_3,x_1_4,x_2_1,x_2_4
6	18	x_1_1,x_1_2,x_1_3,x_1_4,x_2_2,x_2_3
6	-24	x_1_1,x_1_2,x_1_3,x_1_4,x_2_2,x_2_4
6	-14	x_1_1,x_1_2,x_1_3,x_1_4,x_2_3,x_2_4
6	8	x_1_1,x_1_2,x_1_3,x_1_4,x_3_1,x_3_2
6	8	x_1_1,x_1_2,x_1_3,x_1_4,x_3_1,x_3_3
6	8	x_1_1,x_1_2,x_1_3,x_1_4,x_3_1,x_3_4
6	8	x_1_1,x_1_2,x_1_3,x_1_4,x_3_2,x_3_3
6	6	x_1_1,x_1_2,x_1_3,x_1_4,x_3_2,x_3_4
6	6	x_1_1,x_1_2,x_1_3,x_1_4,x_3_3,x_3_4
6	10	x_1_1,x_1_2,x_1_3,x_2_0,x_2_1,x_2_2
6	40	x_1_1,x_1_2,x_1_3,x_2_0,x_2_1,x_2_3
6	10	x_1_1,x_1_2,x_1_3,x_2_0,x_2_2,x_2_3
6	-30	x_1_1,x_1_2,x_1_3,x_2_0,x_2_2,x_2_4
6	-20	x_1_1,x_1_2,x_1_3,x_2_0,x_2_3,x_2_4
6	86	x_1_1,x_1_2,x_1_3,x_2_1,x_2_2,x_2_3
6	8	x_1_1,x_1_2,x_1_3,x_2_1,x_2_2,x_2_4
6	38	x_1_1,x_1_2,x_1_3,x_2_1,x_2_3,x_2_4
6	-2	x_1_1,x_1_2,x_1_3,x_2_2,x_2_3,x_2_4
6	16	x_1_1,x_1_2,x_1_3,x_3_1,x_3_2,x_3_3
6	8	x_1_1,x_1_2,x_1_3,x_3_1,x_3_2,x_3_4
6	8	x_1_1,x_1_2,x_1_3,x_3_1,x_3_3,x_3_4
6	8	x_1_1,x_1_2,x_1_3,x_3_2,x_3_3,x_3_4
6	10	x_1_1,x_1_2,x_1_4,x_2_0,x_2_1,x_2_2
6	30	x_1_1,x_1_2,x_1_4,x_2_0,x_2_1,x_2_3
6	20	x_1_1,x_1_2,x_1_4,x_2_0,x_2_1,x_2_4
6	10	x_1_1,x_1_2,x_1_4,x_2_0,x_2_2,x_2_3
6	-20	x_1_1,x_1_2,x_1_4,x_2_0,x_2_2,x_2_4
6	-10	x_1_1,x_1_2,x_1_4,x_2_0,x_2_3,x_2_4
6	48	x_1_1,x_1_2,x_1_4,x_2_1,x_2_2,x_2_3
6	32	x_1_1,x_1_2,x_1_4,x_2_1,x_2_2,x_2_4
6	48	x_1_1,x_1_2,x_1_4,x_2_1,x_2_3,x_2_4
6	6	x_1_1,x_1_2,x_1_4,x_2_2,x_2_3,x_2_4
6	8	x_1_1,x_1_2,x_1_4,x_3_1,x_3_2,x_3_3
6	12	x_1_1,x_1_2,x_1_4,x_3_1,x_3_2,x_3_4
6	8	x_1_1,x_1_2,x_1_4,x_3_1,x_3_3,x_3_4
6	6	x_1_1,x_1_2,x_1_4,x_3_2,x_3_3,x_3_4
6	40	x_1_1,x_1_2,x_2_0,x_2_1,x_2_2,x_2_3
6	10	x_1_1,x_1_2,x_2_0,x_2_1,x_2_2,x_2_4
6	30	x_1_1,x_1_2,x_2_0,x_2_1,x_2_3,x_2_4
6	48	x_1_1,x_1_2,x_2_1,x_2_2,x_2_3,x_2_4
6	8	x_1_1,x_1_2,x_3_1,x_3_2,x_3_3,x_3_4
6	10	x_1_1,x_1_3,x_1_4,x_2_0,x_2_1,x_2_2
6	20	x_1_1,x_1_3,x_1_4,x_2_0,x_2_1,x_2_3
6	20	x_1_1,x_1_3,x_1_4,x_2_0,x_2_1,x_2_4
6	-10	x_1_1,x_1_3,x_1_4,x_2_0,x_2_2,x_2_3
6	-20	x_1_1,x_1_3,x_1_4,x_2_0,x_2_2,x_2_4
6	-20	x_1_1,x_1_3,x_1_4,x_2_0,x_2_3,x_2_4
6	38	x_1_1,x_1_3,x_1_4,x_2_1,x_2_2,x_2_3
6	28	x_1_1,x_1_3,x_1_4,x_2_1,x_2_2,x_2_4
6	42	x_1_1,x_1_3,x_1_4,x_2_1,x_2_3,x_2_4
6	-14	x_1_1,x_1_3,x_1_4,x_2_2,x_2_3,x_2_4
6	8	x_1_1,x_1_3,x_1_4,x_3_1,x_3_2,x_3_3
